Datetime,Open,High,Low,Close,Adj Close,Volume
2021-03-15 09:30:00-04:00,10.130000114440918,10.140000343322754,10.095000267028809,10.095000267028809,10.095000267028809,40418
2021-03-15 09:45:00-04:00,10.091099739074707,10.125,10.09000015258789,10.100000381469727,10.100000381469727,18101
2021-03-15 10:00:00-04:00,10.100000381469727,10.109999656677246,10.09000015258789,10.100000381469727,10.100000381469727,11901
2021-03-15 10:15:00-04:00,10.095000267028809,10.119999885559082,10.09000015258789,10.100000381469727,10.100000381469727,18085
2021-03-15 10:30:00-04:00,10.100000381469727,10.140000343322754,10.095000267028809,10.119999885559082,10.119999885559082,14418
2021-03-15 10:45:00-04:00,10.125,10.130000114440918,10.119999885559082,10.119999885559082,10.119999885559082,4167
2021-03-15 11:00:00-04:00,10.130000114440918,10.130000114440918,10.114999771118164,10.119999885559082,10.119999885559082,27445
2021-03-15 11:15:00-04:00,10.130000114440918,10.130000114440918,10.100000381469727,10.100000381469727,10.100000381469727,3860
2021-03-15 11:30:00-04:00,10.100000381469727,10.109999656677246,10.09000015258789,10.109999656677246,10.109999656677246,16868
2021-03-15 11:45:00-04:00,10.104999542236328,10.104999542236328,10.085000038146973,10.09000015258789,10.09000015258789,24420
2021-03-15 12:00:00-04:00,10.095000267028809,10.100000381469727,10.080100059509277,10.09000015258789,10.09000015258789,8114
2021-03-15 12:15:00-04:00,10.09000015258789,10.100000381469727,10.09000015258789,10.09000015258789,10.09000015258789,6434
2021-03-15 12:30:00-04:00,10.095000267028809,10.095000267028809,10.09000015258789,10.09000015258789,10.09000015258789,5074
2021-03-15 12:45:00-04:00,10.095000267028809,10.100000381469727,10.09000015258789,10.09000015258789,10.09000015258789,7415
2021-03-15 13:00:00-04:00,10.09000015258789,10.098899841308594,10.09000015258789,10.09000015258789,10.09000015258789,4839
2021-03-15 13:15:00-04:00,10.09000015258789,10.119999885559082,10.09000015258789,10.100000381469727,10.100000381469727,22858
2021-03-15 13:30:00-04:00,10.109999656677246,10.119999885559082,10.09000015258789,10.09000015258789,10.09000015258789,7245
2021-03-15 13:45:00-04:00,10.095000267028809,10.130000114440918,10.09000015258789,10.119999885559082,10.119999885559082,12055
2021-03-15 14:00:00-04:00,10.119999885559082,10.149999618530273,10.114999771118164,10.140000343322754,10.140000343322754,20480
2021-03-15 14:15:00-04:00,10.139900207519531,10.140000343322754,10.114999771118164,10.120100021362305,10.120100021362305,7612
2021-03-15 14:30:00-04:00,10.119999885559082,10.128899574279785,10.100000381469727,10.100000381469727,10.100000381469727,6260
2021-03-15 14:45:00-04:00,10.100000381469727,10.104999542236328,10.100000381469727,10.100000381469727,10.100000381469727,10000
2021-03-15 15:00:00-04:00,10.100000381469727,10.104999542236328,10.100000381469727,10.100000381469727,10.100000381469727,8776
2021-03-15 15:15:00-04:00,10.100000381469727,10.104999542236328,10.100000381469727,10.100000381469727,10.100000381469727,6089
2021-03-15 15:30:00-04:00,10.100000381469727,10.119999885559082,10.100000381469727,10.109999656677246,10.109999656677246,10990
2021-03-15 15:45:00-04:00,10.109999656677246,10.119999885559082,10.100000381469727,10.100000381469727,10.100000381469727,24254
2021-03-16 09:30:00-04:00,10.119999885559082,10.170000076293945,10.100000381469727,10.100000381469727,10.100000381469727,33685
2021-03-16 09:45:00-04:00,10.106599807739258,10.106599807739258,10.0600004196167,10.061100006103516,10.061100006103516,42773
2021-03-16 10:00:00-04:00,10.0600004196167,10.09000015258789,10.050000190734863,10.09000015258789,10.09000015258789,11266
2021-03-16 10:15:00-04:00,10.079999923706055,10.09000015258789,10.0600004196167,10.077799797058105,10.077799797058105,5766
2021-03-16 10:30:00-04:00,10.078499794006348,10.079899787902832,10.0600004196167,10.076499938964844,10.076499938964844,7355
