Datetime,Open,High,Low,Close,Adj Close,Volume
2021-03-15 09:30:00-04:00,46.52000045776367,47.1775016784668,46.400001525878906,46.665000915527344,46.665000915527344,38215
2021-03-15 09:45:00-04:00,46.79999923706055,47.130001068115234,46.75,46.86000061035156,46.86000061035156,46806
2021-03-15 10:00:00-04:00,46.91999816894531,48.38999938964844,46.75,48.31999969482422,48.31999969482422,64944
2021-03-15 10:15:00-04:00,48.29999923706055,49.0,47.75,48.275001525878906,48.275001525878906,60286
2021-03-15 10:30:00-04:00,48.275001525878906,48.404998779296875,47.83000183105469,48.349998474121094,48.349998474121094,29836
2021-03-15 10:45:00-04:00,48.310001373291016,49.185001373291016,48.130001068115234,49.06999969482422,49.06999969482422,69333
2021-03-15 11:00:00-04:00,48.970001220703125,49.15999984741211,48.43339920043945,48.95000076293945,48.95000076293945,38482
2021-03-15 11:15:00-04:00,48.95000076293945,49.040000915527344,47.630001068115234,47.630001068115234,47.630001068115234,27671
2021-03-15 11:30:00-04:00,47.66999816894531,47.900001525878906,47.08000183105469,47.380001068115234,47.380001068115234,57979
2021-03-15 11:45:00-04:00,47.4900016784668,47.75,47.38999938964844,47.560001373291016,47.560001373291016,25893
2021-03-15 12:00:00-04:00,47.59000015258789,48.16999816894531,47.41999816894531,48.060001373291016,48.060001373291016,30067
2021-03-15 12:15:00-04:00,48.16999816894531,48.16999816894531,47.630001068115234,47.75,47.75,31129
2021-03-15 12:30:00-04:00,47.80500030517578,48.06999969482422,47.689998626708984,47.81999969482422,47.81999969482422,20936
2021-03-15 12:45:00-04:00,47.810001373291016,48.4900016784668,47.810001373291016,48.44499969482422,48.44499969482422,21683
2021-03-15 13:00:00-04:00,48.44499969482422,48.86000061035156,48.439998626708984,48.80500030517578,48.80500030517578,21848
2021-03-15 13:15:00-04:00,48.849998474121094,48.849998474121094,48.540000915527344,48.66999816894531,48.66999816894531,19364
2021-03-15 13:30:00-04:00,48.689998626708984,48.77000045776367,48.54999923706055,48.54999923706055,48.54999923706055,31083
2021-03-15 13:45:00-04:00,48.54999923706055,48.70000076293945,48.47999954223633,48.560001373291016,48.560001373291016,35357
2021-03-15 14:00:00-04:00,48.56999969482422,48.970001220703125,48.56999969482422,48.744998931884766,48.744998931884766,30813
2021-03-15 14:15:00-04:00,48.744998931884766,49.084999084472656,48.709999084472656,48.95000076293945,48.95000076293945,33689
2021-03-15 14:30:00-04:00,48.974998474121094,48.99409866333008,48.720001220703125,48.810001373291016,48.810001373291016,26471
2021-03-15 14:45:00-04:00,48.869998931884766,49.099998474121094,48.599998474121094,48.7400016784668,48.7400016784668,33568
2021-03-15 15:00:00-04:00,48.755001068115234,48.904998779296875,48.45000076293945,48.564998626708984,48.564998626708984,39421
2021-03-15 15:15:00-04:00,48.564998626708984,48.81999969482422,48.540000915527344,48.709999084472656,48.709999084472656,32822
2021-03-15 15:30:00-04:00,48.70500183105469,48.720001220703125,48.45000076293945,48.64500045776367,48.64500045776367,49007
2021-03-15 15:45:00-04:00,48.64500045776367,48.64500045776367,48.5,48.540000915527344,48.540000915527344,130360
2021-03-16 09:30:00-04:00,48.86000061035156,49.0099983215332,47.869998931884766,47.92279815673828,47.92279815673828,26131
2021-03-16 09:45:00-04:00,47.91999816894531,48.09000015258789,46.7400016784668,46.900001525878906,46.900001525878906,30911
2021-03-16 10:00:00-04:00,46.97999954223633,47.18000030517578,46.119998931884766,46.849998474121094,46.849998474121094,28173
2021-03-16 10:15:00-04:00,46.875,47.189998626708984,46.5099983215332,46.70000076293945,46.70000076293945,35615
2021-03-16 10:30:00-04:00,46.69499969482422,47.470001220703125,46.5099983215332,47.279998779296875,47.279998779296875,46218
2021-03-16 10:45:00-04:00,47.279998779296875,47.47999954223633,46.900001525878906,46.900001525878906,46.900001525878906,29796
2021-03-16 11:00:00-04:00,46.999298095703125,47.720001220703125,46.869998931884766,47.650001525878906,47.650001525878906,54567
2021-03-16 11:15:00-04:00,47.630001068115234,47.630001068115234,47.33000183105469,47.54999923706055,47.54999923706055,35510
2021-03-16 11:30:00-04:00,47.53499984741211,47.84000015258789,47.125,47.400001525878906,47.400001525878906,26605
2021-03-16 11:45:00-04:00,47.494998931884766,47.709999084472656,47.209999084472656,47.5,47.5,41853
2021-03-16 12:00:00-04:00,47.5099983215332,47.599998474121094,47.2599983215332,47.31999969482422,47.31999969482422,22391
2021-03-16 12:15:00-04:00,47.310001373291016,47.47999954223633,46.790000915527344,47.189998626708984,47.189998626708984,22223
2021-03-16 12:30:00-04:00,47.040000915527344,47.61000061035156,47.0099983215332,47.56999969482422,47.56999969482422,24164
2021-03-16 12:45:00-04:00,47.584999084472656,47.630001068115234,47.18000030517578,47.58000183105469,47.58000183105469,26043
2021-03-16 13:00:00-04:00,47.59000015258789,48.209999084472656,47.5,48.06999969482422,48.06999969482422,27044
2021-03-16 13:15:00-04:00,47.970001220703125,48.04999923706055,47.7599983215332,47.849998474121094,47.849998474121094,21119
2021-03-16 13:30:00-04:00,48.0099983215332,48.0099983215332,47.349998474121094,47.349998474121094,47.349998474121094,14532
2021-03-16 13:45:00-04:00,47.439998626708984,47.59000015258789,47.099998474121094,47.15999984741211,47.15999984741211,17798
2021-03-16 14:00:00-04:00,47.16999816894531,47.2599983215332,46.59000015258789,46.849998474121094,46.849998474121094,17224
2021-03-16 14:15:00-04:00,46.95000076293945,47.08000183105469,46.09000015258789,46.18000030517578,46.18000030517578,27937
2021-03-16 14:30:00-04:00,46.20500183105469,46.54999923706055,45.349998474121094,45.46500015258789,45.46500015258789,25958
2021-03-16 14:45:00-04:00,45.54999923706055,46.314998626708984,45.13999938964844,45.75,45.75,36688
2021-03-16 15:00:00-04:00,45.90999984741211,46.2400016784668,45.630001068115234,46.11000061035156,46.11000061035156,27290
2021-03-16 15:15:00-04:00,46.18000030517578,46.45000076293945,46.13999938964844,46.34000015258789,46.34000015258789,22708
